priority_order,normalized_word,learner_rank,source_memberships,original_source_lemmas,rank_source,rank_source_version,rank_source_url,rank_source_license
520,opportunity,520,"[""ngsl-core""]","[""opportunity""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
521,road,521,"[""ngsl-core""]","[""road""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
522,accord,522,"[""ngsl-core""]","[""accord""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
523,list,523,"[""ngsl-core""]","[""list""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
524,wish,524,"[""ngsl-core""]","[""wish""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
525,therefore,525,"[""ngsl-core""]","[""therefore""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
526,wear,526,"[""ngsl-core""]","[""wear""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
527,fund,527,"[""ngsl-core""]","[""fund""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
528,rest,528,"[""ngsl-core""]","[""rest""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
529,kid,529,"[""ngsl-core""]","[""kid""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
530,industry,530,"[""ngsl-core""]","[""industry""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
531,education,531,"[""ngsl-core""]","[""education""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
532,measure,532,"[""ngsl-core""]","[""measure""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
533,kill,533,"[""ngsl-core""]","[""kill""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
534,serve,534,"[""ngsl-core""]","[""serve""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
535,likely,535,"[""ngsl-core""]","[""likely""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
536,certainly,536,"[""ngsl-core""]","[""certainly""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
537,national,537,"[""ngsl-core""]","[""national""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
538,itself,538,"[""ngsl-core""]","[""itself""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
539,teach,539,"[""ngsl-core""]","[""teach""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
540,field,540,"[""ngsl-core""]","[""field""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
541,security,541,"[""ngsl-core""]","[""security""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
542,air,542,"[""ngsl-core""]","[""air""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
543,benefit,543,"[""ngsl-core""]","[""benefit""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
544,trade,544,"[""ngsl-core""]","[""trade""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
545,risk,545,"[""ngsl-core""]","[""risk""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
546,news,546,"[""ngsl-core""]","[""news""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
547,standard,547,"[""ngsl-core""]","[""standard""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
548,vote,548,"[""ngsl-core""]","[""vote""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
549,percent,549,"[""ngsl-core""]","[""percent""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
550,focus,550,"[""ngsl-core""]","[""focus""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
551,stage,551,"[""ngsl-core""]","[""stage""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
552,space,552,"[""ngsl-core""]","[""space""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
553,instead,553,"[""ngsl-core""]","[""instead""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
554,realize,554,"[""ngsl-core""]","[""realize""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
555,usually,555,"[""ngsl-core""]","[""usually""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
556,data,556,"[""ngsl-core""]","[""data""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
557,single,557,"[""ngsl-core""]","[""single""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
558,address,558,"[""ngsl-core""]","[""address""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
559,performance,559,"[""ngsl-core""]","[""performance""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
560,chance,560,"[""ngsl-core""]","[""chance""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
561,accept,561,"[""ngsl-core""]","[""accept""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
562,society,562,"[""ngsl-core""]","[""society""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
563,technology,563,"[""ngsl-core""]","[""technology""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
564,mention,564,"[""ngsl-core""]","[""mention""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
565,choice,565,"[""ngsl-core""]","[""choice""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
566,save,566,"[""ngsl-core""]","[""save""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
567,common,567,"[""ngsl-core""]","[""common""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
568,culture,568,"[""ngsl-core""]","[""culture""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
569,total,569,"[""ngsl-core""]","[""total""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
570,demand,570,"[""ngsl-core""]","[""demand""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
571,material,571,"[""ngsl-core""]","[""material""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
572,limit,572,"[""ngsl-core""]","[""limit""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
573,listen,573,"[""ngsl-core""]","[""listen""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
574,due,574,"[""ngsl-core""]","[""due""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
575,wrong,575,"[""ngsl-core""]","[""wrong""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
576,foot,576,"[""ngsl-core""]","[""foot""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
577,effort,577,"[""ngsl-core""]","[""effort""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
578,attention,578,"[""ngsl-core""]","[""attention""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
579,upon,579,"[""ngsl-core""]","[""upon""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
580,check,580,"[""ngsl-core""]","[""check""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
581,complete,581,"[""ngsl-core""]","[""complete""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
582,lie,582,"[""ngsl-core""]","[""lie""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
583,pick,583,"[""ngsl-core""]","[""pick""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
584,reduce,584,"[""ngsl-core""]","[""reduce""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
585,personal,585,"[""ngsl-core""]","[""personal""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
586,ground,586,"[""ngsl-core""]","[""ground""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
587,animal,587,"[""ngsl-core""]","[""animal""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
588,arrive,588,"[""ngsl-core""]","[""arrive""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
589,patient,589,"[""ngsl-core""]","[""patient""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
590,current,590,"[""ngsl-core""]","[""current""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
591,century,591,"[""ngsl-core""]","[""century""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
592,evidence,592,"[""ngsl-core""]","[""evidence""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
593,exist,593,"[""ngsl-core""]","[""exist""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
594,similar,594,"[""ngsl-core""]","[""similar""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
595,fight,595,"[""ngsl-core""]","[""fight""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
596,leader,596,"[""ngsl-core""]","[""leader""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
597,fine,597,"[""ngsl-core""]","[""fine""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
598,street,598,"[""ngsl-core""]","[""street""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
599,former,599,"[""ngsl-core""]","[""former""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
600,contact,600,"[""ngsl-core""]","[""contact""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
601,particularly,601,"[""ngsl-core""]","[""particularly""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
602,wife,602,"[""ngsl-core""]","[""wife""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
603,sport,603,"[""ngsl-core""]","[""sport""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
604,prepare,604,"[""ngsl-core""]","[""prepare""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
605,discuss,605,"[""ngsl-core""]","[""discuss""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
606,response,606,"[""ngsl-core""]","[""response""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
607,voice,607,"[""ngsl-core""]","[""voice""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
608,piece,608,"[""ngsl-core""]","[""piece""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
609,finish,609,"[""ngsl-core""]","[""finish""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
610,suppose,610,"[""ngsl-core""]","[""suppose""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
611,apply,611,"[""ngsl-core""]","[""apply""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
612,president,612,"[""ngsl-core""]","[""president""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
613,fire,613,"[""ngsl-core""]","[""fire""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
614,compare,614,"[""ngsl-core""]","[""compare""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
615,court,615,"[""ngsl-core""]","[""court""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
616,police,616,"[""ngsl-core""]","[""police""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
617,store,617,"[""ngsl-core""]","[""store""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
618,poor,618,"[""ngsl-core""]","[""poor""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
619,knowledge,619,"[""ngsl-core""]","[""knowledge""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
620,laugh,620,"[""ngsl-core""]","[""laugh""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
621,arm,621,"[""ngsl-core""]","[""arm""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
622,heart,622,"[""ngsl-core""]","[""heart""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
623,source,623,"[""ngsl-core""]","[""source""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
624,employee,624,"[""ngsl-core""]","[""employee""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
625,manage,625,"[""ngsl-core""]","[""manage""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
626,simply,626,"[""ngsl-core""]","[""simply""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
627,bank,627,"[""ngsl-core""]","[""bank""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
